Trace,Date and Time,Trx Branch Code,Teller ID,Trx Code,Trx Reference Number,Company CMS Code,Destination Cyc,Amount,Customer Code,Invoice/Bill Number,Statement Ref No
201102092350,02-nov-2020 09:23:50,1,hub000102,O9_HUB01,201102000000011610,863,MMK,1000,-,-,1|hub000102|201102000000011610|O9_HUB01|863|02112020092350|MMK1000|-|-
5307,28-nov-2020 18:09:32,2,1743,O9_HUB05,201128000000016956,863,MMK,100,,,2|1743|201128000000016956|O9_HUB05|863|28112020180932|MMK100||
5312,28-nov-2020 18:09:33,2,1743,O9_HUB05,201128000000016961,863,MMK,100,,,2|1743|201128000000016961|O9_HUB05|863|28112020180933|MMK100||
5310,28-nov-2020 18:09:33,2,1743,O9_HUB05,201128000000016959,863,MMK,100,,,2|1743|201128000000016959|O9_HUB05|863|28112020180933|MMK100||
5313,28-nov-2020 18:09:34,2,1743,O9_HUB05,201128000000016962,863,MMK,100,,,2|1743|201128000000016962|O9_HUB05|863|28112020180934|MMK100||
5316,28-nov-2020 18:09:34,2,1743,O9_HUB05,201128000000016965,863,MMK,100,,,2|1743|201128000000016965|O9_HUB05|863|28112020180934|MMK100||
5323,28-nov-2020 18:09:39,2,1743,O9_HUB05,201128000000016972,863,MMK,100,,,2|1743|201128000000016972|O9_HUB05|863|28112020180939|MMK100||
5318,28-nov-2020 18:09:39,2,1743,O9_HUB05,201128000000016967,863,MMK,100,,,2|1743|201128000000016967|O9_HUB05|863|28112020180939|MMK100||
5326,28-nov-2020 18:09:49,2,1743,O9_HUB05,201128000000016975,863,MMK,100,,,2|1743|201128000000016975|O9_HUB05|863|28112020180949|MMK100||
5327,28-nov-2020 18:09:51,2,1743,O9_HUB05,201128000000016976,863,MMK,100,,,2|1743|201128000000016976|O9_HUB05|863|28112020180951|MMK100||
5330,28-nov-2020 18:09:55,2,1743,O9_HUB05,201128000000016979,863,MMK,100,,,2|1743|201128000000016979|O9_HUB05|863|28112020180955|MMK100||
5331,28-nov-2020 18:09:56,2,1743,O9_HUB05,201128000000016980,863,MMK,100,,,2|1743|201128000000016980|O9_HUB05|863|28112020180956|MMK100||
5335,28-nov-2020 18:10:01,2,1743,O9_HUB05,201128000000016983,863,MMK,100,,,2|1743|201128000000016983|O9_HUB05|863|28112020181001|MMK100||
5338,28-nov-2020 18:10:02,2,1743,O9_HUB05,201128000000016987,863,MMK,100,,,2|1743|201128000000016987|O9_HUB05|863|28112020181002|MMK100||
5341,28-nov-2020 18:10:04,2,1743,O9_HUB05,201128000000016990,863,MMK,100,,,2|1743|201128000000016990|O9_HUB05|863|28112020181004|MMK100||
5343,28-nov-2020 18:10:06,2,1743,O9_HUB05,201128000000016992,863,MMK,100,,,2|1743|201128000000016992|O9_HUB05|863|28112020181006|MMK100||
5345,28-nov-2020 18:10:07,2,1743,O9_HUB05,201128000000016994,863,MMK,100,,,2|1743|201128000000016994|O9_HUB05|863|28112020181007|MMK100||
5350,28-nov-2020 18:10:09,2,1743,O9_HUB05,201128000000017000,863,MMK,100,,,2|1743|201128000000017000|O9_HUB05|863|28112020181009|MMK100||
5355,28-nov-2020 18:10:11,2,1743,O9_HUB05,201128000000017004,863,MMK,100,,,2|1743|201128000000017004|O9_HUB05|863|28112020181011|MMK100||
5356,28-nov-2020 18:10:12,2,1743,O9_HUB05,201128000000017005,863,MMK,100,,,2|1743|201128000000017005|O9_HUB05|863|28112020181012|MMK100||
5359,28-nov-2020 18:10:19,2,1743,O9_HUB05,201128000000017008,863,MMK,100,,,2|1743|201128000000017008|O9_HUB05|863|28112020181019|MMK100||
5361,28-nov-2020 18:10:21,2,1743,O9_HUB05,201128000000017010,863,MMK,100,,,2|1743|201128000000017010|O9_HUB05|863|28112020181021|MMK100||
5363,28-nov-2020 18:10:23,2,1743,O9_HUB05,201128000000017012,863,MMK,100,,,2|1743|201128000000017012|O9_HUB05|863|28112020181023|MMK100||
5368,28-nov-2020 18:10:28,2,1743,O9_HUB05,201128000000017017,863,MMK,100,,,2|1743|201128000000017017|O9_HUB05|863|28112020181028|MMK100||
5371,28-nov-2020 18:10:28,2,1743,O9_HUB05,201128000000017020,863,MMK,100,,,2|1743|201128000000017020|O9_HUB05|863|28112020181028|MMK100||
5376,28-nov-2020 18:10:30,2,1743,O9_HUB05,201128000000017025,863,MMK,100,,,2|1743|201128000000017025|O9_HUB05|863|28112020181030|MMK100||
5377,28-nov-2020 18:10:30,2,1743,O9_HUB05,201128000000017026,863,MMK,100,,,2|1743|201128000000017026|O9_HUB05|863|28112020181030|MMK100||
5379,28-nov-2020 18:10:33,2,1743,O9_HUB05,201128000000017028,863,MMK,100,,,2|1743|201128000000017028|O9_HUB05|863|28112020181033|MMK100||
5384,28-nov-2020 18:10:34,2,1743,O9_HUB05,201128000000017033,863,MMK,100,,,2|1743|201128000000017033|O9_HUB05|863|28112020181034|MMK100||
5386,28-nov-2020 18:10:37,2,1743,O9_HUB05,201128000000017035,863,MMK,100,,,2|1743|201128000000017035|O9_HUB05|863|28112020181037|MMK100||
5385,28-nov-2020 18:10:37,2,1743,O9_HUB05,201128000000017034,863,MMK,100,,,2|1743|201128000000017034|O9_HUB05|863|28112020181037|MMK100||
5388,28-nov-2020 18:10:38,2,1743,O9_HUB05,201128000000017037,863,MMK,100,,,2|1743|201128000000017037|O9_HUB05|863|28112020181038|MMK100||
5389,28-nov-2020 18:10:39,2,1743,O9_HUB05,201128000000017038,863,MMK,100,,,2|1743|201128000000017038|O9_HUB05|863|28112020181039|MMK100||
5390,28-nov-2020 18:10:40,2,1743,O9_HUB05,201128000000017039,863,MMK,100,,,2|1743|201128000000017039|O9_HUB05|863|28112020181040|MMK100||
5392,28-nov-2020 18:10:42,2,1743,O9_HUB05,201128000000017041,863,MMK,100,,,2|1743|201128000000017041|O9_HUB05|863|28112020181042|MMK100||
5395,28-nov-2020 18:10:51,2,1743,O9_HUB05,201128000000017044,863,MMK,100,,,2|1743|201128000000017044|O9_HUB05|863|28112020181051|MMK100||
5397,28-nov-2020 18:10:51,2,1743,O9_HUB05,201128000000017046,863,MMK,100,,,2|1743|201128000000017046|O9_HUB05|863|28112020181051|MMK100||
5400,28-nov-2020 18:10:58,2,1743,O9_HUB05,201128000000017049,863,MMK,100,,,2|1743|201128000000017049|O9_HUB05|863|28112020181058|MMK100||
5401,28-nov-2020 18:10:59,2,1743,O9_HUB05,201128000000017050,863,MMK,100,,,2|1743|201128000000017050|O9_HUB05|863|28112020181059|MMK100||
5407,28-nov-2020 18:11:03,2,1743,O9_HUB05,201128000000017056,863,MMK,100,,,2|1743|201128000000017056|O9_HUB05|863|28112020181103|MMK100||
5409,28-nov-2020 18:11:05,2,1743,O9_HUB05,201128000000017058,863,MMK,100,,,2|1743|201128000000017058|O9_HUB05|863|28112020181105|MMK100||
5414,28-nov-2020 18:11:10,2,1743,O9_HUB05,201128000000017063,863,MMK,100,,,2|1743|201128000000017063|O9_HUB05|863|28112020181110|MMK100||
5412,28-nov-2020 18:11:10,2,1743,O9_HUB05,201128000000017061,863,MMK,100,,,2|1743|201128000000017061|O9_HUB05|863|28112020181110|MMK100||
5416,28-nov-2020 18:11:25,2,1743,O9_HUB05,201128000000017065,863,MMK,100,,,2|1743|201128000000017065|O9_HUB05|863|28112020181125|MMK100||
5419,28-nov-2020 18:11:26,2,1743,O9_HUB05,201128000000017068,863,MMK,100,,,2|1743|201128000000017068|O9_HUB05|863|28112020181126|MMK100||
5424,28-nov-2020 18:11:42,2,1743,O9_HUB05,201128000000017073,863,MMK,100,,,2|1743|201128000000017073|O9_HUB05|863|28112020181142|MMK100||
5428,28-nov-2020 18:11:42,2,1743,O9_HUB05,201128000000017077,863,MMK,100,,,2|1743|201128000000017077|O9_HUB05|863|28112020181142|MMK100||
5433,28-nov-2020 18:11:43,2,1743,O9_HUB05,201128000000017082,863,MMK,100,,,2|1743|201128000000017082|O9_HUB05|863|28112020181143|MMK100||
5440,28-nov-2020 18:11:45,2,1743,O9_HUB05,201128000000017089,863,MMK,100,,,2|1743|201128000000017089|O9_HUB05|863|28112020181145|MMK100||
5441,28-nov-2020 18:11:47,2,1743,O9_HUB05,201128000000017090,863,MMK,100,,,2|1743|201128000000017090|O9_HUB05|863|28112020181147|MMK100||
5442,28-nov-2020 18:11:53,2,1743,O9_HUB05,201128000000017091,863,MMK,100,,,2|1743|201128000000017091|O9_HUB05|863|28112020181153|MMK100||
5447,28-nov-2020 18:11:55,2,1743,O9_HUB05,201128000000017096,863,MMK,100,,,2|1743|201128000000017096|O9_HUB05|863|28112020181155|MMK100||
5457,28-nov-2020 18:11:57,2,1743,O9_HUB05,201128000000017106,863,MMK,100,,,2|1743|201128000000017106|O9_HUB05|863|28112020181157|MMK100||
5448,28-nov-2020 18:11:57,2,1743,O9_HUB05,201128000000017097,863,MMK,100,,,2|1743|201128000000017097|O9_HUB05|863|28112020181157|MMK100||
5459,28-nov-2020 18:11:59,2,1743,O9_HUB05,201128000000017107,863,MMK,100,,,2|1743|201128000000017107|O9_HUB05|863|28112020181159|MMK100||
5461,28-nov-2020 18:12:00,2,1743,O9_HUB05,201128000000017110,863,MMK,100,,,2|1743|201128000000017110|O9_HUB05|863|28112020181200|MMK100||
5463,28-nov-2020 18:12:04,2,1743,O9_HUB05,201128000000017112,863,MMK,100,,,2|1743|201128000000017112|O9_HUB05|863|28112020181204|MMK100||
5464,28-nov-2020 18:12:08,2,1743,O9_HUB05,201128000000017113,863,MMK,100,,,2|1743|201128000000017113|O9_HUB05|863|28112020181208|MMK100||
5466,28-nov-2020 18:12:11,2,1743,O9_HUB05,201128000000017115,863,MMK,100,,,2|1743|201128000000017115|O9_HUB05|863|28112020181211|MMK100||
5467,28-nov-2020 18:12:13,2,1743,O9_HUB05,201128000000017116,863,MMK,100,,,2|1743|201128000000017116|O9_HUB05|863|28112020181213|MMK100||
5469,28-nov-2020 18:12:14,2,1743,O9_HUB05,201128000000017118,863,MMK,100,,,2|1743|201128000000017118|O9_HUB05|863|28112020181214|MMK100||
5473,28-nov-2020 18:12:15,2,1743,O9_HUB05,201128000000017122,863,MMK,100,,,2|1743|201128000000017122|O9_HUB05|863|28112020181215|MMK100||
5471,28-nov-2020 18:12:15,2,1743,O9_HUB05,201128000000017120,863,MMK,100,,,2|1743|201128000000017120|O9_HUB05|863|28112020181215|MMK100||
5475,28-nov-2020 18:12:16,2,1743,O9_HUB05,201128000000017124,863,MMK,100,,,2|1743|201128000000017124|O9_HUB05|863|28112020181216|MMK100||
5480,28-nov-2020 18:12:20,2,1743,O9_HUB05,201128000000017129,863,MMK,100,,,2|1743|201128000000017129|O9_HUB05|863|28112020181220|MMK100||
5482,28-nov-2020 18:12:28,2,1743,O9_HUB05,201128000000017131,863,MMK,100,,,2|1743|201128000000017131|O9_HUB05|863|28112020181228|MMK100||
5486,28-nov-2020 18:12:35,2,1743,O9_HUB05,201128000000017135,863,MMK,100,,,2|1743|201128000000017135|O9_HUB05|863|28112020181235|MMK100||
5489,28-nov-2020 18:12:37,2,1743,O9_HUB05,201128000000017138,863,MMK,100,,,2|1743|201128000000017138|O9_HUB05|863|28112020181237|MMK100||
5498,28-nov-2020 18:12:38,2,1743,O9_HUB05,201128000000017147,863,MMK,100,,,2|1743|201128000000017147|O9_HUB05|863|28112020181238|MMK100||
5502,28-nov-2020 18:12:45,2,1743,O9_HUB05,201128000000017151,863,MMK,100,,,2|1743|201128000000017151|O9_HUB05|863|28112020181245|MMK100||
5503,28-nov-2020 18:12:49,2,1743,O9_HUB05,201128000000017152,863,MMK,100,,,2|1743|201128000000017152|O9_HUB05|863|28112020181249|MMK100||
5508,28-nov-2020 18:13:07,2,1743,O9_HUB05,201128000000017157,863,MMK,100,,,2|1743|201128000000017157|O9_HUB05|863|28112020181307|MMK100||
5514,28-nov-2020 18:13:08,2,1743,O9_HUB05,201128000000017163,863,MMK,100,,,2|1743|201128000000017163|O9_HUB05|863|28112020181308|MMK100||
5515,28-nov-2020 18:13:09,2,1743,O9_HUB05,201128000000017164,863,MMK,100,,,2|1743|201128000000017164|O9_HUB05|863|28112020181309|MMK100||
5517,28-nov-2020 18:13:10,2,1743,O9_HUB05,201128000000017167,863,MMK,100,,,2|1743|201128000000017167|O9_HUB05|863|28112020181310|MMK100||
5521,28-nov-2020 18:13:12,2,1743,O9_HUB05,201128000000017170,863,MMK,100,,,2|1743|201128000000017170|O9_HUB05|863|28112020181312|MMK100||
5520,28-nov-2020 18:13:12,2,1743,O9_HUB05,201128000000017169,863,MMK,100,,,2|1743|201128000000017169|O9_HUB05|863|28112020181312|MMK100||
5525,28-nov-2020 18:13:16,2,1743,O9_HUB05,201128000000017174,863,MMK,100,,,2|1743|201128000000017174|O9_HUB05|863|28112020181316|MMK100||
5530,28-nov-2020 18:13:25,2,1743,O9_HUB05,201128000000017179,863,MMK,100,,,2|1743|201128000000017179|O9_HUB05|863|28112020181325|MMK100||
5532,28-nov-2020 18:13:28,2,1743,O9_HUB05,201128000000017181,863,MMK,100,,,2|1743|201128000000017181|O9_HUB05|863|28112020181328|MMK100||
5538,28-nov-2020 18:13:35,2,1743,O9_HUB05,201128000000017187,863,MMK,100,,,2|1743|201128000000017187|O9_HUB05|863|28112020181335|MMK100||
5539,28-nov-2020 18:13:36,2,1743,O9_HUB05,201128000000017188,863,MMK,100,,,2|1743|201128000000017188|O9_HUB05|863|28112020181336|MMK100||
5542,28-nov-2020 18:13:42,2,1743,O9_HUB05,201128000000017191,863,MMK,100,,,2|1743|201128000000017191|O9_HUB05|863|28112020181342|MMK100||
5543,28-nov-2020 18:13:43,2,1743,O9_HUB05,201128000000017192,863,MMK,100,,,2|1743|201128000000017192|O9_HUB05|863|28112020181343|MMK100||
5548,28-nov-2020 18:13:46,2,1743,O9_HUB05,201128000000017197,863,MMK,100,,,2|1743|201128000000017197|O9_HUB05|863|28112020181346|MMK100||
5550,28-nov-2020 18:13:47,2,1743,O9_HUB05,201128000000017199,863,MMK,100,,,2|1743|201128000000017199|O9_HUB05|863|28112020181347|MMK100||
5552,28-nov-2020 18:13:49,2,1743,O9_HUB05,201128000000017200,863,MMK,100,,,2|1743|201128000000017200|O9_HUB05|863|28112020181349|MMK100||
5554,28-nov-2020 18:13:51,2,1743,O9_HUB05,201128000000017203,863,MMK,100,,,2|1743|201128000000017203|O9_HUB05|863|28112020181351|MMK100||
5555,28-nov-2020 18:13:51,2,1743,O9_HUB05,201128000000017204,863,MMK,100,,,2|1743|201128000000017204|O9_HUB05|863|28112020181351|MMK100||
5559,28-nov-2020 18:13:52,2,1743,O9_HUB05,201128000000017208,863,MMK,100,,,2|1743|201128000000017208|O9_HUB05|863|28112020181352|MMK100||
5563,28-nov-2020 18:13:53,2,1743,O9_HUB05,201128000000017212,863,MMK,100,,,2|1743|201128000000017212|O9_HUB05|863|28112020181353|MMK100||
5565,28-nov-2020 18:13:54,2,1743,O9_HUB05,201128000000017214,863,MMK,100,,,2|1743|201128000000017214|O9_HUB05|863|28112020181354|MMK100||
5568,28-nov-2020 18:14:00,2,1743,O9_HUB05,201128000000017217,863,MMK,100,,,2|1743|201128000000017217|O9_HUB05|863|28112020181400|MMK100||
5569,28-nov-2020 18:14:00,2,1743,O9_HUB05,201128000000017218,863,MMK,100,,,2|1743|201128000000017218|O9_HUB05|863|28112020181400|MMK100||
5570,28-nov-2020 18:14:02,2,1743,O9_HUB05,201128000000017219,863,MMK,100,,,2|1743|201128000000017219|O9_HUB05|863|28112020181402|MMK100||
5571,28-nov-2020 18:14:03,2,1743,O9_HUB05,201128000000017220,863,MMK,100,,,2|1743|201128000000017220|O9_HUB05|863|28112020181403|MMK100||
5572,28-nov-2020 18:14:03,2,1743,O9_HUB05,201128000000017221,863,MMK,100,,,2|1743|201128000000017221|O9_HUB05|863|28112020181403|MMK100||
5577,28-nov-2020 18:14:06,2,1743,O9_HUB05,201128000000017225,863,MMK,100,,,2|1743|201128000000017225|O9_HUB05|863|28112020181406|MMK100||
5582,28-nov-2020 18:14:13,2,1743,O9_HUB05,201128000000017230,863,MMK,100,,,2|1743|201128000000017230|O9_HUB05|863|28112020181413|MMK100||
5584,28-nov-2020 18:14:15,2,1743,O9_HUB05,201128000000017233,863,MMK,100,,,2|1743|201128000000017233|O9_HUB05|863|28112020181415|MMK100||
5585,28-nov-2020 18:14:16,2,1743,O9_HUB05,201128000000017234,863,MMK,100,,,2|1743|201128000000017234|O9_HUB05|863|28112020181416|MMK100||
5588,28-nov-2020 18:14:28,2,1743,O9_HUB05,201128000000017237,863,MMK,100,,,2|1743|201128000000017237|O9_HUB05|863|28112020181428|MMK100||
5596,28-nov-2020 18:14:34,2,1743,O9_HUB05,201128000000017245,863,MMK,100,,,2|1743|201128000000017245|O9_HUB05|863|28112020181434|MMK100||
5598,28-nov-2020 18:14:36,2,1743,O9_HUB05,201128000000017247,863,MMK,100,,,2|1743|201128000000017247|O9_HUB05|863|28112020181436|MMK100||
5599,28-nov-2020 18:14:41,2,1743,O9_HUB05,201128000000017248,863,MMK,100,,,2|1743|201128000000017248|O9_HUB05|863|28112020181441|MMK100||
5602,28-nov-2020 18:14:46,2,1743,O9_HUB05,201128000000017251,863,MMK,100,,,2|1743|201128000000017251|O9_HUB05|863|28112020181446|MMK100||
5601,28-nov-2020 18:14:46,2,1743,O9_HUB05,201128000000017250,863,MMK,100,,,2|1743|201128000000017250|O9_HUB05|863|28112020181446|MMK100||
5604,28-nov-2020 18:14:48,2,1743,O9_HUB05,201128000000017253,863,MMK,100,,,2|1743|201128000000017253|O9_HUB05|863|28112020181448|MMK100||
5606,28-nov-2020 18:14:49,2,1743,O9_HUB05,201128000000017255,863,MMK,100,,,2|1743|201128000000017255|O9_HUB05|863|28112020181449|MMK100||
5611,28-nov-2020 18:14:51,2,1743,O9_HUB05,201128000000017260,863,MMK,100,,,2|1743|201128000000017260|O9_HUB05|863|28112020181451|MMK100||
5614,28-nov-2020 18:14:51,2,1743,O9_HUB05,201128000000017263,863,MMK,100,,,2|1743|201128000000017263|O9_HUB05|863|28112020181451|MMK100||
5617,28-nov-2020 18:14:52,2,1743,O9_HUB05,201128000000017266,863,MMK,100,,,2|1743|201128000000017266|O9_HUB05|863|28112020181452|MMK100||
5615,28-nov-2020 18:14:52,2,1743,O9_HUB05,201128000000017264,863,MMK,100,,,2|1743|201128000000017264|O9_HUB05|863|28112020181452|MMK100||
5618,28-nov-2020 18:14:55,2,1743,O9_HUB05,201128000000017267,863,MMK,100,,,2|1743|201128000000017267|O9_HUB05|863|28112020181455|MMK100||
5620,28-nov-2020 18:14:57,2,1743,O9_HUB05,201128000000017269,863,MMK,100,,,2|1743|201128000000017269|O9_HUB05|863|28112020181457|MMK100||
5621,28-nov-2020 18:15:02,2,1743,O9_HUB05,201128000000017270,863,MMK,100,,,2|1743|201128000000017270|O9_HUB05|863|28112020181502|MMK100||
5624,28-nov-2020 18:15:03,2,1743,O9_HUB05,201128000000017273,863,MMK,100,,,2|1743|201128000000017273|O9_HUB05|863|28112020181503|MMK100||
5627,28-nov-2020 18:15:09,2,1743,O9_HUB05,201128000000017276,863,MMK,100,,,2|1743|201128000000017276|O9_HUB05|863|28112020181509|MMK100||
5634,28-nov-2020 18:15:13,2,1743,O9_HUB05,201128000000017283,863,MMK,100,,,2|1743|201128000000017283|O9_HUB05|863|28112020181513|MMK100||
5637,28-nov-2020 18:15:17,2,1743,O9_HUB05,201128000000017286,863,MMK,100,,,2|1743|201128000000017286|O9_HUB05|863|28112020181517|MMK100||
5643,28-nov-2020 18:15:19,2,1743,O9_HUB05,201128000000017292,863,MMK,100,,,2|1743|201128000000017292|O9_HUB05|863|28112020181519|MMK100||
5642,28-nov-2020 18:15:19,2,1743,O9_HUB05,201128000000017291,863,MMK,100,,,2|1743|201128000000017291|O9_HUB05|863|28112020181519|MMK100||
5646,28-nov-2020 18:15:21,2,1743,O9_HUB05,201128000000017295,863,MMK,100,,,2|1743|201128000000017295|O9_HUB05|863|28112020181521|MMK100||
5645,28-nov-2020 18:15:21,2,1743,O9_HUB05,201128000000017294,863,MMK,100,,,2|1743|201128000000017294|O9_HUB05|863|28112020181521|MMK100||
5649,28-nov-2020 18:15:22,2,1743,O9_HUB05,201128000000017298,863,MMK,100,,,2|1743|201128000000017298|O9_HUB05|863|28112020181522|MMK100||
5648,28-nov-2020 18:15:22,2,1743,O9_HUB05,201128000000017297,863,MMK,100,,,2|1743|201128000000017297|O9_HUB05|863|28112020181522|MMK100||
5651,28-nov-2020 18:15:24,2,1743,O9_HUB05,201128000000017300,863,MMK,100,,,2|1743|201128000000017300|O9_HUB05|863|28112020181524|MMK100||
5655,28-nov-2020 18:15:34,2,1743,O9_HUB05,201128000000017304,863,MMK,100,,,2|1743|201128000000017304|O9_HUB05|863|28112020181534|MMK100||
5652,28-nov-2020 18:15:34,2,1743,O9_HUB05,201128000000017301,863,MMK,100,,,2|1743|201128000000017301|O9_HUB05|863|28112020181534|MMK100||
5658,28-nov-2020 18:15:35,2,1743,O9_HUB05,201128000000017307,863,MMK,100,,,2|1743|201128000000017307|O9_HUB05|863|28112020181535|MMK100||
5662,28-nov-2020 18:15:36,2,1743,O9_HUB05,201128000000017311,863,MMK,100,,,2|1743|201128000000017311|O9_HUB05|863|28112020181536|MMK100||
5670,28-nov-2020 18:15:51,2,1743,O9_HUB05,201128000000017319,863,MMK,100,,,2|1743|201128000000017319|O9_HUB05|863|28112020181551|MMK100||
5672,28-nov-2020 18:15:53,2,1743,O9_HUB05,201128000000017321,863,MMK,100,,,2|1743|201128000000017321|O9_HUB05|863|28112020181553|MMK100||
5673,28-nov-2020 18:15:54,2,1743,O9_HUB05,201128000000017322,863,MMK,100,,,2|1743|201128000000017322|O9_HUB05|863|28112020181554|MMK100||
5677,28-nov-2020 18:15:57,2,1743,O9_HUB05,201128000000017326,863,MMK,100,,,2|1743|201128000000017326|O9_HUB05|863|28112020181557|MMK100||
5680,28-nov-2020 18:16:00,2,1743,O9_HUB05,201128000000017329,863,MMK,100,,,2|1743|201128000000017329|O9_HUB05|863|28112020181600|MMK100||
5682,28-nov-2020 18:16:02,2,1743,O9_HUB05,201128000000017331,863,MMK,100,,,2|1743|201128000000017331|O9_HUB05|863|28112020181602|MMK100||
5684,28-nov-2020 18:16:04,2,1743,O9_HUB05,201128000000017333,863,MMK,100,,,2|1743|201128000000017333|O9_HUB05|863|28112020181604|MMK100||
5692,28-nov-2020 18:16:05,2,1743,O9_HUB05,201128000000017341,863,MMK,100,,,2|1743|201128000000017341|O9_HUB05|863|28112020181605|MMK100||
5691,28-nov-2020 18:16:05,2,1743,O9_HUB05,201128000000017340,863,MMK,100,,,2|1743|201128000000017340|O9_HUB05|863|28112020181605|MMK100||
5694,28-nov-2020 18:16:15,2,1743,O9_HUB05,201128000000017343,863,MMK,100,,,2|1743|201128000000017343|O9_HUB05|863|28112020181615|MMK100||
5696,28-nov-2020 18:16:19,2,1743,O9_HUB05,201128000000017345,863,MMK,100,,,2|1743|201128000000017345|O9_HUB05|863|28112020181619|MMK100||
5700,28-nov-2020 18:16:21,2,1743,O9_HUB05,201128000000017349,863,MMK,100,,,2|1743|201128000000017349|O9_HUB05|863|28112020181621|MMK100||
5704,28-nov-2020 18:16:26,2,1743,O9_HUB05,201128000000017353,863,MMK,100,,,2|1743|201128000000017353|O9_HUB05|863|28112020181626|MMK100||
5705,28-nov-2020 18:16:27,2,1743,O9_HUB05,201128000000017354,863,MMK,100,,,2|1743|201128000000017354|O9_HUB05|863|28112020181627|MMK100||
5709,28-nov-2020 18:16:28,2,1743,O9_HUB05,201128000000017358,863,MMK,100,,,2|1743|201128000000017358|O9_HUB05|863|28112020181628|MMK100||
5710,28-nov-2020 18:16:29,2,1743,O9_HUB05,201128000000017359,863,MMK,100,,,2|1743|201128000000017359|O9_HUB05|863|28112020181629|MMK100||
5714,28-nov-2020 18:16:31,2,1743,O9_HUB05,201128000000017363,863,MMK,100,,,2|1743|201128000000017363|O9_HUB05|863|28112020181631|MMK100||
5718,28-nov-2020 18:16:43,2,1743,O9_HUB05,201128000000017367,863,MMK,100,,,2|1743|201128000000017367|O9_HUB05|863|28112020181643|MMK100||
5721,28-nov-2020 18:16:44,2,1743,O9_HUB05,201128000000017369,863,MMK,100,,,2|1743|201128000000017369|O9_HUB05|863|28112020181644|MMK100||
5723,28-nov-2020 18:16:45,2,1743,O9_HUB05,201128000000017372,863,MMK,100,,,2|1743|201128000000017372|O9_HUB05|863|28112020181645|MMK100||
5725,28-nov-2020 18:16:51,2,1743,O9_HUB05,201128000000017374,863,MMK,100,,,2|1743|201128000000017374|O9_HUB05|863|28112020181651|MMK100||
5728,28-nov-2020 18:16:54,2,1743,O9_HUB05,201128000000017377,863,MMK,100,,,2|1743|201128000000017377|O9_HUB05|863|28112020181654|MMK100||
5735,28-nov-2020 18:16:55,2,1743,O9_HUB05,201128000000017384,863,MMK,100,,,2|1743|201128000000017384|O9_HUB05|863|28112020181655|MMK100||
5731,28-nov-2020 18:16:55,2,1743,O9_HUB05,201128000000017380,863,MMK,100,,,2|1743|201128000000017380|O9_HUB05|863|28112020181655|MMK100||
5743,28-nov-2020 18:16:57,2,1743,O9_HUB05,201128000000017392,863,MMK,100,,,2|1743|201128000000017392|O9_HUB05|863|28112020181657|MMK100||
5747,28-nov-2020 18:17:06,2,1743,O9_HUB05,201128000000017395,863,MMK,100,,,2|1743|201128000000017395|O9_HUB05|863|28112020181706|MMK100||
5749,28-nov-2020 18:17:11,2,1743,O9_HUB05,201128000000017398,863,MMK,100,,,2|1743|201128000000017398|O9_HUB05|863|28112020181711|MMK100||
